  run year index     sng      sdg      sdc       og       rt      pop     area    edges clusters    xmean    ymean      rad    slope  cl_size   diffus   spread    breed  slp_res  rd_grav   %urban    %road grw_rate leesalee  grw_pix 
   41 2013  3      17.75    29.25     0.00  6349.50     3.75 357344.50 357344.50 28371.75   826.00   390.17   397.78   337.26     5.13   432.75    47.17   100.00    91.40     1.00    49.33    91.83     0.00     1.79     0.33  6400.25 
   42 1978  1     222.50   361.25     0.00  1494.25   125.00 40077.50 40077.50  7270.75  2084.75   257.09   463.35   112.95     4.18    18.50    81.17    70.76    83.25    18.46    53.45    12.49     0.00     5.50     0.72  2203.00 
   42 1991  2     205.50   373.00     0.00 14615.50    40.00 147882.00 147882.00 53152.50  4913.00   353.88   412.32   216.96     4.71    29.50    92.38    80.53    94.74     1.00    56.20    39.35     0.00    10.30     0.33 15234.00 
   42 2013  3       5.00     5.25     0.00   989.25     2.75 387780.75 387780.75 19808.25   267.00   396.08   395.18   351.33     5.24  1456.00    71.08    61.98    71.08    32.98    65.81    99.43     0.00     0.26     0.32  1002.25 
   43 1978  1     231.50    19.00     0.00   549.50     6.25 35860.00 35860.00  3183.00  1257.50   241.41   471.82   106.84     4.13    28.00    87.41    78.05     5.20    20.61    13.44    11.44     0.00     2.25     0.79   806.25 
   43 1991  2     283.00    30.75     0.00  2032.25     8.50 54878.00 54878.00 10848.25  4601.75   275.69   451.59   132.16     4.29    11.25    99.48    88.82     5.92     3.45    15.16    16.18     0.00     4.29     0.30  2354.50 
   43 2013  3     204.00    19.50     0.00  7774.00     3.75 172380.25 172380.25 33214.00  7061.00   356.26   408.36   234.21     4.73    24.00   100.00    89.71     5.98     1.00    21.19    45.68     0.00     4.64     0.34  8001.25 
   44 1978  1     155.00   130.00     0.00   174.50    68.00 34758.75 34758.75  3400.00  1194.75   242.23   470.96   105.19     4.09    28.50    74.37    20.66    45.45    66.46    37.35    11.16     0.00     1.52     0.78   527.50 
   44 1991  2     183.50   182.50     0.00   894.50    42.25 46484.50 46484.50 13006.50  4439.75   269.23   453.21   121.64     4.01    10.00    84.64    23.51    51.72    50.48    38.95    14.09     0.00     2.80     0.27  1302.75 
   44 2013  3     222.75   276.75     0.00  5505.50    46.00 119732.75 119732.75 52365.00  8111.00   332.70   416.23   195.22     4.13    14.00   100.00    28.05    61.71     5.23    43.48    32.54     0.00     5.05     0.32  6051.00 
   45 1978  1     177.75   136.00     0.00    98.25    61.50 34610.50 34610.50  3410.00  1274.75   242.21   470.94   104.96     4.08    26.75    94.87    12.24    41.83    91.82    59.22    11.13     0.00     1.37     0.77   473.50 
   45 1991  2     198.25   166.25     0.00   354.25    55.00 42776.50 42776.50 10770.75  4672.25   263.72   456.44   116.69     3.99     9.00   100.00    12.99    44.40    76.80    60.72    13.16     0.00     1.81     0.26   773.75 
   45 2013  3     218.25   189.25     0.00  1306.75    40.75 69284.00 69284.00 31497.50  9431.50   301.11   432.38   148.50     3.90     7.00   100.00    12.99    44.40    41.88    64.21    19.95     0.00     2.53     0.28  1755.00 
   46 1978  1      45.00    42.50     0.00   847.75    71.50 36236.50 36236.50  3090.75   517.50   238.69   472.87   107.40     4.12    69.75    15.61    89.49    49.95    12.61    36.44    11.53     0.00     2.78     0.80  1006.75 
   46 1991  2      53.75    58.25     0.00  4445.00    44.00 69834.25 69834.25 13994.25  1651.75   292.33   446.32   149.09     4.46    41.75    17.76   100.00    56.85     1.00    38.31    19.91     0.00     6.59     0.32  4601.00 
   46 2013  3      25.50    34.25     0.00  9762.00     8.00 256929.50 256929.50 33920.00  1761.25   373.92   406.76   285.97     4.96   145.50    22.11   100.00    70.76     1.00    47.04    66.77     0.00     3.83     0.35  9829.75 
   47 1978  1      89.00    14.75     0.00   466.25    10.50 34905.50 34905.50  2452.25   567.25   237.02   473.89   105.41     4.07    60.75    46.71    94.46     9.34    90.92    66.41    11.20     0.00     1.66     0.80   580.50 
   47 1991  2     100.25    16.00     0.00  1304.25     7.50 47702.25 47702.25  6656.00  1946.50   252.92   459.92   123.22     3.96    24.00    53.16   100.00    10.63    74.75    68.02    14.39     0.00     2.99     0.30  1428.00 
   47 2013  3     130.00    38.00     0.00  5498.25    13.50 121163.75 121163.75 21316.00  3962.75   312.70   416.40   196.36     3.90    30.25    66.17   100.00    13.23    28.18    72.68    32.89     0.00     4.69     0.36  5679.75 
   48 1978  1       7.00     4.50     0.00   108.50    22.25 33196.75 33196.75  1761.25   161.50   235.19   475.40   102.80     4.10   205.50     3.28    19.03    16.40    52.27    82.57    10.78     0.00     0.43     0.81   142.25 
   48 1991  2       1.50     0.00     0.00    37.50     7.50 34220.00 34220.00  2211.50   269.75   235.65   474.99   104.37     4.09   126.75     0.83     4.84     4.17    66.46    81.15    11.03     0.00     0.14     0.25    46.50 
   48 2013  3       0.25     0.00     0.00     5.75     0.75 34599.50 34599.50  2361.25   300.25   235.80   474.83   104.94     4.09   115.00     0.08     0.48     0.41    90.86    78.71    11.29     0.00     0.02     0.23     6.75 
   49 1978  1       1.25     0.50     0.00   123.50    26.75 33363.75 33363.75  1813.50   143.50   234.53   475.69   103.05     4.09   233.50     0.66    26.24    40.68    92.28    92.57    10.82     0.00     0.46     0.81   152.00 
   49 1991  2       0.25     0.00     0.00    44.25     7.00 34594.75 34594.75  2280.50   203.25   234.43   475.30   104.94     4.07   170.00     0.17     6.67    10.34   100.00    91.14    11.12     0.00     0.15     0.25    51.50 
   49 2013  3       0.00     0.00     0.00     5.00     0.75 35081.00 35081.00  2443.00   209.75   234.36   475.18   105.67     4.06   166.75     0.02     0.66     1.02   100.00    88.68    11.41     0.00     0.02     0.24     5.75 
   50 1978  1      33.50    28.75     0.00   438.25    57.50 34690.25 34690.25  2548.00   419.00   237.11   474.24   105.08     4.09    82.75    15.30    60.19    48.97    52.81    38.22    11.15     0.00     1.61     0.80   558.00 
   50 1991  2      41.50    52.50     0.00  1741.50    42.00 49645.75 49645.75  8616.25  1351.00   259.23   460.82   125.70     4.04    36.75    17.41    68.50    55.73    36.55    39.84    14.87     0.00     3.78     0.30  1877.50 
   50 2013  3      41.75    60.00     0.00  8997.00    22.25 165703.50 165703.50 31743.00  2404.25   341.24   414.68   229.59     4.48    68.50    21.68    85.26    69.37     1.00    45.37    44.01     0.00     5.51     0.35  9121.00 
   51 1978  1     182.00   109.75     0.00   853.25    27.50 36911.75 36911.75  4079.00  1260.00   243.48   469.88   108.39     4.06    28.75    88.45    99.90    30.18    68.58    98.44    11.70     0.00     3.18     0.77  1172.50 
   51 1991  2     200.50   129.75     0.00  5894.50    29.50 81335.75 81335.75 23378.75  4182.75   301.35   428.46   160.90     3.88    18.75   100.00   100.00    34.34    48.58   100.00    22.77     0.00     7.69     0.32  6254.25 
   51 2013  3      68.75    38.50     0.00  9165.25     3.25 321804.00 321804.00 32442.50  2010.75   376.23   398.73   320.05     4.71   160.00   100.00   100.00    34.34     1.00   100.00    82.96     0.00     2.88     0.35  9275.75 
   52 1978  1      44.25    74.00     0.00   342.50   111.75 34807.75 34807.75  3116.50   670.25   239.49   472.05   105.26     4.09    51.75    20.45    35.79    85.90    48.54    88.25    11.18     0.00     1.64     0.79   572.50 
   52 1991  2      52.75    99.00     0.00  1677.00    66.50 50113.25 50113.25 12236.25  2102.00   267.00   453.30   126.30     4.03    23.25    23.28    40.74    97.77    32.19    89.88    14.99     0.00     3.78     0.29  1895.25 
   52 2013  3      63.50   124.50     0.00  8137.25    48.50 159267.75 159267.75 44400.25  3429.00   342.67   415.41   225.13     4.47    46.00    28.97    50.71   100.00     1.00    95.34    42.40     0.00     5.26     0.34  8373.75 
   53 1978  1     123.00   177.75     0.00   555.50    84.00 36122.50 36122.50  4170.25  1183.00   243.63   470.81   107.23     4.09    30.25    54.11    49.95    73.88    49.61     8.44    11.50     0.00     2.60     0.77   940.25 
   53 1991  2     134.75   218.50     0.00  4214.25    39.00 68856.25 68856.25 23493.75  3912.25   294.72   441.08   148.05     4.05    17.00    61.58    56.85    84.09    31.10    10.29    19.66     0.00     6.69     0.31  4606.50 
   53 2013  3      76.00   142.25     0.00 11427.50    10.50 303098.50 303098.50 50233.25  2172.00   377.52   400.77   310.61     4.82   139.00    76.65    70.76   100.00     1.00    19.88    78.30     0.00     3.85     0.34 11656.25 
   54 1978  1     241.75   219.00     0.00   757.25    65.50 37337.25 37337.25  5232.75  1841.00   248.94   467.08   109.02     4.12    19.75    97.82    54.11    47.87    34.56    71.44    11.81     0.00     3.44     0.75  1283.50 
   54 1991  2     250.25   221.50     0.00  5637.00    41.00 82435.75 82435.75 31380.75  5795.00   314.52   429.58   161.99     4.24    14.00   100.00    55.75    49.32    14.24    73.48    23.05     0.00     7.46     0.31  6149.75 
   54 2013  3      80.75    76.75     0.00  9034.25     5.50 310705.00 310705.00 51281.50  2560.00   381.18   400.70   314.48     4.91   121.50   100.00    55.75    49.32     1.00    84.23    80.19     0.00     2.96     0.34  9197.25 
   55 1978  1       9.75    16.00     0.00   198.50    74.00 33936.00 33936.00  2309.50   278.00   235.79   474.87   103.93     4.10   125.75     3.20    27.96    74.29    47.42    71.76    10.96     0.00     0.88     0.80   298.25 
   55 1991  2       4.25     4.50     0.00   245.00    30.25 37564.75 37564.75  3920.75   474.25   238.50   471.77   109.28     4.06    83.75     1.70    14.84    38.50    54.82    71.02    11.86     0.00     0.70     0.26   284.00 
   55 2013  3       4.00     7.50     0.00   748.75    19.75 48049.50 48049.50  6792.75   676.00   250.65   463.52   121.51     4.09    80.50     1.45    12.65    26.33    66.25    70.03    14.65     0.00     0.97     0.26   780.00 
   56 1978  1      38.50    26.00     0.00   164.00    43.75 33830.75 33830.75  2281.25   425.50   237.08   474.36   103.77     4.12    80.50    14.10    23.75    31.17    28.22    12.68    10.93     0.00     0.80     0.80   272.25 
   56 1991  2      22.50    14.50     0.00   286.00    13.50 37578.00 37578.00  4411.00   998.25   243.06   470.33   109.25     4.12    42.00     7.68    12.93    16.97    35.77    11.92    11.87     0.00     0.80     0.26   336.50 
   56 2013  3      18.00    21.50     0.00  1245.50     8.00 54104.50 54104.50 10248.50  1486.50   261.03   460.68   126.81     4.20    40.50     6.83    11.50    15.10    52.00    11.09    16.16     0.00     1.22     0.26  1293.00 
   57 1978  1     253.25    27.50     0.00   573.75     9.50 36095.50 36095.50  3374.25  1365.00   241.86   471.64   107.19     4.14    26.00    87.41    78.05     5.20     9.60    54.44    11.50     0.00     2.39     0.78   864.00 
   57 1991  2     286.25    34.00     0.00  2180.00     9.00 56996.50 56996.50 11757.50  4947.00   277.64   452.61   134.69     4.38    11.00    99.48    88.82     5.92     1.00    56.19    16.71     0.00     4.40     0.30  2509.25 
   57 2013  3     195.50    19.25     0.00  7877.50     3.50 178859.25 178859.25 33487.50  7002.75   357.64   413.40   238.59     4.82    25.00   100.00    89.71     5.98     1.00    62.47    47.29     0.00     4.53     0.34  8095.75 
   58 1978  1       8.00     8.75     0.00    16.25    60.50 32980.00 32980.00  1884.50   216.50   235.70   474.95   102.46     4.11   154.25     3.28     2.62    52.49    59.26    37.57    10.72     0.00     0.28     0.80    93.50 
   58 1991  2       2.25     0.75     0.00     4.75     8.50 33553.50 33553.50  2339.50   362.25   236.42   474.34   103.35     4.09    92.75     0.83     0.67    13.34    73.31    36.17    10.86     0.00     0.05     0.24    16.25 
   58 2013  3       0.25     0.00     0.00     5.75     3.00 33840.75 33840.75  2523.25   409.75   236.64   474.12   103.79     4.09    82.25     0.08     0.07     1.31    97.29    33.77    11.10     0.00     0.03     0.23     9.00 
   59 1978  1      35.75    20.00     0.00   466.75    42.00 34723.00 34723.00  2423.25   360.25   236.58   474.60   105.13     4.11    96.50    11.25    60.34    30.68    20.54    53.25    11.16     0.00     1.63     0.80   564.50 
   59 1991  2      38.00    26.25     0.00  1503.50    29.00 48044.00 48044.00  6671.75  1046.75   256.45   464.20   123.66     4.20    45.50    12.80    68.67    34.92     4.42    54.86    14.48     0.00     3.32     0.30  1596.75 
   59 2013  3      37.50    29.00     0.00  6404.75    37.75 132740.00 132740.00 23609.00  2127.00   339.44   421.06   205.47     4.75    62.00    15.94    85.47    43.46     1.00    59.75    35.78     0.00     4.90     0.34  6509.00 
   60 1978  1      16.00     2.50     0.00    33.75     8.50 32766.75 32766.75  1607.75   151.50   235.21   475.57   102.13     4.11   217.50     7.87     7.87     7.87    85.25    11.57    10.67     0.00     0.19     0.80    60.75 
   60 1991  2       4.25     0.00     0.00    16.50     2.75 33222.25 33222.25  1864.75   293.75   235.65   475.17   102.83     4.10   113.00     2.00     2.00     2.00    99.20    10.18    10.78     0.00     0.07     0.24    23.50 
   60 2013  3       1.00     0.00     0.00     2.50     0.75 33413.25 33413.25  1974.00   347.00   235.78   475.00   103.13     4.09    96.00     0.20     0.20     0.20   100.00     7.80    11.00     0.00     0.01     0.23     4.25 
   61 1978  1       1.50     0.00     0.00     5.75     3.50 32442.75 32442.75  1397.25    20.50   234.79   475.81   101.62     4.12  1611.25     0.66     0.66     0.66     5.23     0.58    10.59     0.00     0.03     0.81    10.75 
   61 1991  2       0.00     0.00     0.00     3.50     1.00 32546.50 32546.50  1456.75    52.75   234.91   475.78   101.78     4.12   625.25     0.17     0.17     0.17    19.01     0.26    10.61     0.00     0.01     0.24     4.50 
   61 2013  3       0.25     0.00     0.00     4.00     1.00 32691.00 32691.00  1529.00    86.50   234.93   475.74   102.01     4.12   381.75     0.02     0.02     0.02    42.40     0.04    10.81     0.00     0.02     0.22     5.25 
   62 1978  1       4.75     7.50     0.00    55.50    45.50 33024.25 33024.25  1813.75   178.25   235.30   475.43   102.53     4.10   188.50     2.62     9.84    53.14   100.00    23.57    10.73     0.00     0.34     0.81   113.25 
   62 1991  2       1.75     0.00     0.00    22.00     5.25 33755.00 33755.00  2268.25   294.50   235.71   474.96   103.66     4.08   115.75     0.67     2.50    13.51   100.00    22.17    10.91     0.00     0.09     0.25    29.00 
   62 2013  3       0.25     0.00     0.00     6.25     0.75 34054.25 34054.25  2423.75   320.25   235.83   474.79   104.11     4.08   106.75     0.07     0.25     1.33   100.00    19.75    11.16     0.00     0.02     0.23     7.25 
   63 1978  1      42.00    12.00     0.00   108.50    30.75 33498.50 33498.50  2105.00   416.25   236.88   474.17   103.26     4.12    80.00    15.75    15.75    15.75    28.29    63.57    10.85     0.00     0.58     0.80   193.25 
   63 1991  2       7.50     0.50     0.00    45.25     6.00 34894.50 34894.50  2985.25   804.75   239.23   472.47   105.39     4.11    43.00     4.00     4.00     4.00    42.65    62.14    11.20     0.00     0.17     0.25    59.25 
   63 2013  3       1.75     0.00     0.00     8.25     2.50 35412.75 35412.75  3289.50   915.50   239.91   471.92   106.17     4.10    38.00     0.39     0.39     0.39    67.46    59.65    11.49     0.00     0.04     0.23    12.50 
